title,creator,description,date,date_is_approximate,subject-lcsh,subject,relation,contributing_institution,publisher_digital,digital_collection_website,source,identifier,publisher,format_original,type,format,digitization_specifications,rights,rightsstatement,language,date_digital,coverage,idaho_county,latitude,longitude,cdm_url,cdmid,objectid,timelinejs,display_template,filename,object_location,image_small,image_thumb,errors
Bruce's Eddy Project including The Bruce's Eddy Story by A.B. Curtis,"Curtis, A.B.","A document which includes a cover page, 12 typed pages, and two maps. The typed pages are titled ""Bruce's Eddy story"" and provide a description of the Bruce's Eddy dam up to 1958 written by A.B. Curtis.",1958-05-11,,"Curtis, Bert, 1903-1985;",clearwater river; idaho; flood control,MG 147,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,03-7c-120,,newspaper clipping,Text,application/pdf,"300 dpi compressed jpeg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop, Archival Master file is a TIFF.","Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011-03,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/974,974,dworshak974,true,pdf,dworshak974.pdf,https://objects.lib.uidaho.edu/dworshak/dworshak974.pdf,https://objects.lib.uidaho.edu/dworshak/small/dworshak974_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak974_th.jpg,
Curtis Eyes Future,"Walker, Don",A newspaper page from the Spokesman Review which discusses Bert Curtis' contributions to the Dworshak Dam and features three photos of Bert Curtis.,1966-11-06,,"Curtis, Bert, 1903-1985;",public officers; dworshak dam; dams,MG 147,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,03-7c-134,Sportsman Review,newspaper clipping,Text,application/pdf,"300 dpi compressed jpeg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop, Archival Master file is a TIFF.","Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011-03,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/976,976,dworshak976,true,pdf,dworshak976.pdf,https://objects.lib.uidaho.edu/dworshak/dworshak976.pdf,https://objects.lib.uidaho.edu/dworshak/small/dworshak976_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak976_th.jpg,
Dworshak Dam,,"A flyer from the Corps of Engineers which contains information and measurements regarding the Dworshak Dam in the North Fork Clearwater river, Idaho. The background is a drawing of a river surrounded by trees and a small human shelter with a campfire in front of it.",1958,yes,"Curtis, Bert, 1903-1985;",clearwater river; idaho; walla walla; dworshak dam; corps of engineers,MG 147,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,03-7c-135,,newspaper clipping,Text,application/pdf,"300 dpi compressed jpeg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop, Archival Master file is a TIFF.","Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011-03,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/978,978,dworshak978,true,pdf,dworshak978.pdf,https://objects.lib.uidaho.edu/dworshak/dworshak978.pdf,https://objects.lib.uidaho.edu/dworshak/small/dworshak978_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak978_th.jpg,
FPC Decision Helps Bruce's Eddy-Dworshak,,"Newspaper clippings, likely from the Lewiston Morning Tribune, which discuss Col. Allen Clarke, and Sen. Henry Dworshak conferring about the Columbia River drainage dams. A picture of Col. Allen Clarke and Sen. Henry Dworshak is featured. ""Lewiston Morning Tribune"" is written in pencil across the top of the clipping.",1958-02-06,,"Curtis, Bert, 1903-1985;",drainage; senators; columbia river; dam,MG 147,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,03-7c-136,Lewiston Morning Tribune,newspaper clipping,Text,application/pdf,"300 dpi compressed jpeg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop, Archival Master file is a TIFF.","Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011-03,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/980,980,dworshak980,,pdf,dworshak980.pdf,https://objects.lib.uidaho.edu/dworshak/dworshak980.pdf,https://objects.lib.uidaho.edu/dworshak/small/dworshak980_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak980_th.jpg,
"Senate, House Conferees Still Deadlocked Over Rivers Bill",,"A newspaper clipping which reports that U.S. Senate and House of Representatives remained deadlocked over controversial projects in an omnibus river development bill. ""10-11-62"" is written in red ink across the top of the clipping.",1962-10-11,,"Curtis, Bert, 1903-1985;",u.s. senate; house of representatives; bill,MG 147,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,03-7c-137,,newspaper clipping,Text,application/pdf,"300 dpi compressed jpeg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop, Archival Master file is a TIFF.","Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011-03,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/982,982,dworshak982,,pdf,dworshak982.pdf,https://objects.lib.uidaho.edu/dworshak/dworshak982.pdf,https://objects.lib.uidaho.edu/dworshak/small/dworshak982_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak982_th.jpg,
Stipulations Put Bruce's Eddy Dam in Poor Position,,A newspaper clipping from the Lewiston Morning Tribune which reports that the House Rules Committee decided to send an omnibus water projects authorization bill to a House-Senate conference with stipulations that would jeopardize Bruces Eddy and Burns Creek dams in Idaho.,1962-10-10,,"Curtis, Bert, 1903-1985;",house rules committee; house senate; water projects,MG 147,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,03-7c-138,Lewiston Morning Tribune,newspaper clipping,Text,application/pdf,"300 dpi compressed jpeg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop, Archival Master file is a TIFF.","Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011-03,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/984,984,dworshak984,true,pdf,dworshak984.pdf,https://objects.lib.uidaho.edu/dworshak/dworshak984.pdf,https://objects.lib.uidaho.edu/dworshak/small/dworshak984_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak984_th.jpg,
Opposition Against Dams on Clearwater River Gaining Support,,A newspaper article which has been cut and pasted onto a blank sheet of paper. The article discusses Chairman Frank Cullen's support of the opposition to the proposed storage dams on the Clearwater river.,1953-11-24,,"Curtis, Bert, 1903-1985;",clearwater river; storage; dams,MG 147,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,03-7c-139,Coeur D'Alene Press,newspaper clipping,Text,application/pdf,"300 dpi compressed jpeg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop, Archival Master file is a TIFF.","Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011-03,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/986,986,dworshak986,true,pdf,dworshak986.pdf,https://objects.lib.uidaho.edu/dworshak/dworshak986.pdf,https://objects.lib.uidaho.edu/dworshak/small/dworshak986_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak986_th.jpg,
A.B. Curtis Project [01],,"A map of the Bruces Eddy Dam area. ""Compiled by: Water Resources Committee Orofino Chamber of Commerce, for: Clearwater Dams Association and in support of Bruces Eddy Project"" is printed in the bottom right corner of the map.",1955-03-20,,"Curtis, Bert, 1903-1985;",maps; wildlife,MG 147,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,03-7c-140,,newspaper clipping,Text,application/pdf,"300 dpi compressed jpeg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop, Archival Master file is a TIFF.","Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011-03,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/988,988,dworshak988,,pdf,dworshak988.pdf,https://objects.lib.uidaho.edu/dworshak/dworshak988.pdf,https://objects.lib.uidaho.edu/dworshak/small/dworshak988_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak988_th.jpg,
A.B. Curtis Project [02],,"A map of the Bruces Eddy Dam area. ""Compiled by: Water Resources Committee Orofino Chamber of Commerce, for: Clearwater Dams Association and in support of Bruces Eddy Project"" is printed in the bottom right corner of the map. Two locations are handwritten on the map in red ink.",1955-03-20,,"Curtis, Bert, 1903-1985;",maps; wildlife,MG 147,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,03-7c-141,,newspaper clipping,Text,application/pdf,"300 dpi compressed jpeg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop, Archival Master file is a TIFF.","Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011-03,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/990,990,dworshak990,true,pdf,dworshak990.pdf,https://objects.lib.uidaho.edu/dworshak/dworshak990.pdf,https://objects.lib.uidaho.edu/dworshak/small/dworshak990_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak990_th.jpg,
"Former Bovill Mayor, 91, Dies at Nursing Home",,A newspaper clipping of an obituary for former Bovill Mayor Frank W. Mallory who passed away at the Latah County Nursing Home.,1971-12-30,,"Curtis, Bert, 1903-1985;",public officers; obituaries; deaths; latah county; nursing home,MG 147,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,03-7c-142,,newspaper clipping,Text,application/pdf,"300 dpi compressed jpeg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop, Archival Master file is a TIFF.","Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011-03,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/992,992,dworshak992,,pdf,dworshak992.pdf,https://objects.lib.uidaho.edu/dworshak/dworshak992.pdf,https://objects.lib.uidaho.edu/dworshak/small/dworshak992_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak992_th.jpg,
Last Massive Bucket of Concrete Poured For Giant Dworshak Dam,,A newspaper clipping from the Lewiston Morning Tribune that reports on the ceremony marking the placement of the final buckets of mass concrete at Dworshak Dam.,1973-01-27,,"Curtis, Bert, 1903-1985;",ceremony; concrete; dworshak dam,MG 147,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,03-7c-143,Lewiston Morning Tribune,newspaper clipping,Text,application/pdf,"300 dpi compressed jpeg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop, Archival Master file is a TIFF.","Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011-03,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/994,994,dworshak994,true,pdf,dworshak994.pdf,https://objects.lib.uidaho.edu/dworshak/dworshak994.pdf,https://objects.lib.uidaho.edu/dworshak/small/dworshak994_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak994_th.jpg,
